"id_","t_date","t_type","t_amt","has_credit_card","account_type"
"139","04-02-2020","deposit","460","Yes","Current"
"139","14-03-2020","deposit","562","Yes","Savings"
"139","23-01-2020","purchase","180","Yes","Savings"
"139","17-01-2020","purchase","370","No","Savings"
"139","02-03-2020","deposit","418","No","Savings"
"127","01-02-2020","deposit","486","No","Current"
"127","01-04-2020","deposit","969","No","Savings"
"450","17-01-2020","deposit","883","No","Savings"
"450","03-03-2020","withdrawal","578","No","Current"
"450","16-02-2020","purchase","628","Yes","Savings"
"450","12-01-2020","withdrawal","366","No","Current"
"450","30-01-2020","withdrawal","938","Yes","Savings"
"450","05-04-2020","deposit","701","No","Salary"
"196","21-02-2020","deposit","337","No","Salary"
"196","25-03-2020","deposit","87","No","NRI"
"196","11-02-2020","deposit","736","No","Savings"
"196","04-02-2020","withdrawal","512","Yes","NRI"
"54","29-03-2020","withdrawal","174","Yes","Salary"
"54","30-01-2020","deposit","107","Yes","Current"
"54","29-01-2020","deposit","677","No","Current"
"54","26-01-2020","deposit","736","No","Current"
"54","19-02-2020","purchase","29","Yes","Savings"
"54","24-03-2020","purchase","922","Yes","Current"
"54","03-04-2020","deposit","435","No","Savings"
"456","17-02-2020","withdrawal","537","No","Savings"
"456","09-02-2020","deposit","351","No","Savings"
"456","03-04-2020","deposit","270","No","Savings"
"456","21-02-2020","withdrawal","892","Yes","Current"
"456","05-03-2020","deposit","665","Yes","Savings"
"456","03-04-2020","withdrawal","203","Yes","Savings"
"456","20-03-2020","deposit","403","No","Current"
"456","20-03-2020","purchase","743","No","Savings"
"456","13-03-2020","purchase","952","Yes","Current"
"456","28-03-2020","withdrawal","450","No","Savings"
"456","26-02-2020","purchase","483","Yes","Salary"
"456","24-02-2020","deposit","460","Yes","Salary"
"456","21-03-2020","deposit","278","Yes","NRI"
"456","09-01-2020","deposit","561","No","Savings"
"456","14-02-2020","deposit","910","No","NRI"
"456","25-02-2020","withdrawal","521","No","Salary"
"456","20-02-2020","deposit","622","No","Current"
"456","01-02-2020","withdrawal","480","No","Current"
"174","11-01-2020","deposit","979","No","Current"
"174","18-03-2020","withdrawal","607","Yes","Savings"
"174","08-04-2020","deposit","843","No","Current"
"174","11-02-2020","withdrawal","821","Yes","Savings"
"174","02-04-2020","deposit","936","No","Savings"
"174","23-02-2020","purchase","637","No","Savings"
"174","15-03-2020","withdrawal","855","No","Savings"
"174","25-02-2020","deposit","218","No","Current"
"174","10-03-2020","withdrawal","540","Yes","Savings"
"174","20-03-2020","deposit","965","Yes","Savings"
"51","02-02-2020","purchase","150","Yes","Current"
"51","01-02-2020","purchase","905","No","Savings"
"51","22-03-2020","deposit","760","No","Savings"
"51","12-04-2020","deposit","72","Yes","Current"
"51","16-04-2020","deposit","513","Yes","Savings"
"51","19-03-2020","deposit","707","No","Salary"
"51","25-01-2020","withdrawal","66","No","Salary"
"51","27-03-2020","purchase","591","No","NRI"
"51","22-02-2020","deposit","49","No","Savings"
"51","29-02-2020","deposit","608","Yes","NRI"
"479","29-02-2020","purchase","647","Yes","Salary"
"479","31-03-2020","deposit","840","Yes","Current"
"437","12-02-2020","purchase","439","No","Current"
"437","17-03-2020","deposit","305","No","Current"
"437","17-01-2020","withdrawal","345","Yes","Savings"
"437","11-02-2020","withdrawal","80","No","Current"
"437","11-02-2020","purchase","657","Yes","Savings"
"437","02-04-2020","deposit","184","Yes","Savings"
"437","16-03-2020","purchase","86","Yes","Savings"
"437","05-01-2020","withdrawal","951","No","Savings"
"175","06-03-2020","purchase","505","No","Current"
"175","10-03-2020","withdrawal","201","No","Savings"
"175","22-01-2020","deposit","99","No","Savings"
"175","20-02-2020","purchase","671","No","Current"
"175","04-02-2020","deposit","242","No","Savings"
"175","15-03-2020","withdrawal","135","Yes","Current"
"175","17-03-2020","deposit","110","No","Savings"
"175","31-01-2020","purchase","535","Yes","Salary"
"175","08-03-2020","withdrawal","336","No","Salary"
"175","05-04-2020","deposit","989","No","NRI"
"175","15-01-2020","deposit","546","No","Savings"
"175","20-01-2020","deposit","53","No","NRI"
"175","24-01-2020","withdrawal","754","Yes","Salary"
"175","05-04-2020","purchase","897","Yes","Current"
"175","06-04-2020","deposit","181","Yes","Current"
"175","21-01-2020","purchase","35","No","Current"
"200","24-04-2020","purchase","308","No","Savings"
"200","24-02-2020","withdrawal","183","Yes","Current"
"200","11-02-2020","withdrawal","609","Yes","Savings"
"200","10-03-2020","deposit","685","No","Savings"
"200","09-03-2020","purchase","143","No","Savings"
"200","19-03-2020","deposit","873","No","Savings"
"200","07-02-2020","withdrawal","201","No","Current"
"200","13-04-2020","deposit","247","Yes","Savings"
"200","20-02-2020","deposit","448","Yes","Savings"
"200","19-03-2020","deposit","143","Yes","Current"
"200","18-02-2020","deposit","904","No","Savings"
"201","05-03-2020","deposit","135","No","Current"
"201","25-01-2020","purchase","442","Yes","Savings"
"201","02-03-2020","deposit","988","No","Salary"
"201","09-03-2020","withdrawal","808","Yes","Salary"
"201","20-01-2020","purchase","564","Yes","NRI"
"201","17-03-2020","withdrawal","362","Yes","Savings"
"201","03-03-2020","deposit","889","No","NRI"
"201","05-02-2020","deposit","261","No","Salary"
"201","12-03-2020","purchase","941","No","Current"
"201","04-03-2020","deposit","610","No","Current"
"201","26-01-2020","purchase","655","No","Current"
"201","24-02-2020","purchase","78","No","Savings"
"201","19-03-2020","deposit","523","Yes","Current"
"201","25-01-2020","deposit","632","No","Savings"
"201","18-03-2020","deposit","787","Yes","Savings"
"201","28-02-2020","withdrawal","92","No","Savings"
"29","09-02-2020","deposit","937","No","Savings"
"29","13-02-2020","purchase","509","No","Current"
"29","17-04-2020","withdrawal","921","No","Savings"
"29","16-03-2020","withdrawal","1","Yes","Savings"
"29","07-03-2020","deposit","606","Yes","Current"
"29","24-03-2020","deposit","948","Yes","Savings"
"29","15-02-2020","purchase","366","No","Current"
"29","03-03-2020","withdrawal","834","No","Savings"
"29","16-04-2020","purchase","576","Yes","Salary"
"29","25-03-2020","withdrawal","147","Yes","Salary"
"29","10-04-2020","deposit","800","No","NRI"
"29","10-04-2020","withdrawal","682","No","Savings"
"29","28-01-2020","withdrawal","360","No","NRI"
"29","20-03-2020","deposit","335","No","Salary"
"29","31-01-2020","deposit","527","Yes","Current"
"29","25-01-2020","withdrawal","522","Yes","Current"
"132","30-01-2020","withdrawal","841","Yes","Current"
"132","30-03-2020","purchase","943","No","Savings"
"132","20-03-2020","withdrawal","377","No","Current"
"132","26-03-2020","withdrawal","356","Yes","Savings"
"132","06-02-2020","withdrawal","592","No","Savings"
"132","05-03-2020","purchase","736","Yes","Savings"
"132","20-01-2020","purchase","427","Yes","Savings"
"132","07-02-2020","purchase","998","Yes","Current"
"132","08-04-2020","purchase","329","No","Savings"
"213","22-01-2020","withdrawal","265","No","Savings"
"213","14-04-2020","purchase","533","No","Current"
"213","13-02-2020","purchase","949","No","Savings"
"213","28-01-2020","deposit","547","No","Savings"
"213","23-03-2020","withdrawal","4","No","Current"
"213","08-02-2020","deposit","143","Yes","Savings"
"213","15-02-2020","deposit","229","No","Salary"
"213","21-01-2020","purchase","942","Yes","Salary"
"213","10-02-2020","withdrawal","196","No","NRI"
"213","23-02-2020","purchase","187","No","Savings"
"213","21-03-2020","deposit","562","No","NRI"
"213","23-03-2020","purchase","543","No","Salary"
"79","24-02-2020","deposit","702","Yes","Current"
"79","29-02-2020","deposit","157","Yes","Current"
"306","12-04-2020","deposit","403","Yes","Current"
"306","12-04-2020","deposit","805","No","Savings"
"306","25-04-2020","deposit","704","No","Current"
"306","18-04-2020","purchase","362","Yes","Savings"
"306","05-04-2020","withdrawal","847","Yes","Savings"
"306","18-04-2020","deposit","268","No","Savings"
"306","07-04-2020","deposit","783","No","Savings"
"306","19-04-2020","deposit","370","No","Current"
"306","15-03-2020","purchase","874","No","Savings"
"306","16-04-2020","deposit","582","Yes","Savings"
"306","19-04-2020","withdrawal","926","Yes","Current"
"306","28-03-2020","deposit","810","Yes","Savings"
"306","15-04-2020","deposit","217","No","Current"
"306","07-04-2020","withdrawal","432","No","Savings"
"306","08-03-2020","deposit","630","Yes","Salary"
"306","18-03-2020","withdrawal","968","No","Salary"
"8","27-03-2020","withdrawal","775","Yes","NRI"
"8","30-01-2020","deposit","946","Yes","Savings"
"8","11-04-2020","purchase","323","Yes","NRI"
"8","30-03-2020","purchase","467","No","Salary"
"8","28-01-2020","purchase","566","No","Current"
"8","13-04-2020","purchase","649","No","Current"
"8","06-02-2020","withdrawal","180","No","Current"
"8","28-03-2020","withdrawal","178","No","Savings"
"8","05-03-2020","deposit","956","No","Current"
"294","11-02-2020","withdrawal","79","Yes","Savings"
"294","22-03-2020","withdrawal","850","No","Savings"
"294","14-02-2020","withdrawal","411","Yes","Savings"
"294","18-02-2020","deposit","886","No","Savings"
"294","17-02-2020","deposit","854","No","Current"
"485","14-03-2020","withdrawal","802","No","Savings"
"485","21-01-2020","purchase","508","No","Savings"
"485","11-02-2020","deposit","827","Yes","Current"
"485","01-03-2020","deposit","877","Yes","Savings"
"485","17-02-2020","deposit","664","Yes","Current"
"485","24-03-2020","deposit","620","No","Savings"
"427","27-03-2020","deposit","621","No","Salary"
"427","11-04-2020","withdrawal","623","Yes","Salary"
"427","23-02-2020","withdrawal","711","Yes","NRI"
"427","07-02-2020","deposit","516","No","Savings"
"427","15-02-2020","deposit","492","No","NRI"
"427","19-02-2020","deposit","420","No","Salary"
"427","18-04-2020","purchase","43","No","Current"
"427","08-04-2020","deposit","667","Yes","Current"
"427","13-04-2020","purchase","993","Yes","Current"
"427","01-03-2020","purchase","670","Yes","Savings"
"427","23-03-2020","withdrawal","580","No","Current"
"222","21-02-2020","deposit","97","No","Savings"
"222","25-01-2020","deposit","57","Yes","Savings"
"222","08-03-2020","purchase","861","No","Savings"
"222","27-01-2020","deposit","289","Yes","Savings"
"222","04-02-2020","deposit","245","Yes","Current"
"222","19-02-2020","withdrawal","567","Yes","Savings"
"222","19-02-2020","deposit","640","No","Savings"
"222","09-04-2020","deposit","396","No","Current"
"222","17-02-2020","deposit","925","No","Savings"
"377","05-02-2020","withdrawal","92","No","Current"
"377","08-04-2020","withdrawal","655","No","Savings"
"377","09-04-2020","withdrawal","581","No","Salary"
"377","06-04-2020","deposit","633","Yes","Salary"
"377","26-02-2020","purchase","342","No","NRI"
"377","25-01-2020","deposit","99","Yes","Savings"
"377","30-01-2020","withdrawal","484","No","NRI"
"97","30-03-2020","withdrawal","794","No","Salary"
"97","09-02-2020","withdrawal","917","No","Current"
"97","06-02-2020","withdrawal","416","No","Current"
"97","03-02-2020","deposit","227","Yes","Current"
"97","25-03-2020","purchase","559","Yes","Savings"
"97","21-01-2020","purchase","32","Yes","Current"
"97","22-01-2020","purchase","984","No","Savings"
"97","08-03-2020","deposit","198","No","Savings"
"97","16-01-2020","withdrawal","34","Yes","Savings"
"97","01-03-2020","withdrawal","249","Yes","Savings"
"97","24-02-2020","deposit","55","No","Current"
"97","19-02-2020","withdrawal","98","No","Savings"
"97","24-02-2020","deposit","286","No","Savings"
"97","23-03-2020","purchase","839","No","Current"
"97","08-01-2020","deposit","992","Yes","Savings"
"283","11-01-2020","deposit","49","Yes","Savings"
"283","05-02-2020","deposit","58","Yes","Current"
"283","09-03-2020","purchase","121","No","Savings"
"283","31-01-2020","withdrawal","446","No","Salary"
"283","27-03-2020","purchase","231","Yes","Salary"
"283","24-01-2020","deposit","643","No","NRI"
"283","31-03-2020","purchase","654","Yes","Savings"
"283","11-01-2020","withdrawal","151","Yes","NRI"
"283","05-01-2020","withdrawal","977","Yes","Salary"
"283","07-03-2020","withdrawal","662","No","Current"
"283","21-01-2020","deposit","50","No","Current"
"283","29-03-2020","purchase","629","No","Current"
"283","01-04-2020","purchase","601","No","Savings"
"283","06-01-2020","withdrawal","697","No","Current"
"283","24-02-2020","purchase","846","No","Savings"
"283","24-02-2020","withdrawal","829","Yes","Savings"
"283","02-04-2020","purchase","823","No","Savings"
"283","16-01-2020","purchase","619","Yes","Savings"
"283","05-03-2020","purchase","606","No","Current"
"440","26-03-2020","withdrawal","241","No","Savings"
"440","04-01-2020","withdrawal","168","No","Savings"
"440","18-02-2020","deposit","269","No","Current"
"440","04-03-2020","deposit","585","Yes","Savings"
"449","31-01-2020","withdrawal","136","Yes","Current"
"449","30-01-2020","withdrawal","539","Yes","Savings"
"449","20-01-2020","purchase","324","No","Salary"
"449","16-01-2020","purchase","393","No","Salary"
"449","13-01-2020","purchase","753","Yes","NRI"
"449","29-03-2020","deposit","883","Yes","Savings"
"449","07-01-2020","withdrawal","476","No","NRI"
"449","23-01-2020","withdrawal","831","No","Salary"
"449","05-02-2020","purchase","493","No","Current"
"449","13-02-2020","purchase","289","No","Current"
"449","13-02-2020","withdrawal","792","Yes","Current"
"449","17-02-2020","deposit","746","Yes","Savings"
"251","19-01-2020","purchase","108","Yes","Current"
"251","07-03-2020","deposit","703","No","Savings"
"251","03-03-2020","withdrawal","977","No","Savings"
"251","21-01-2020","deposit","836","Yes","Savings"
"251","12-02-2020","purchase","874","No","Savings"
"251","01-04-2020","withdrawal","653","Yes","Current"
"251","28-02-2020","withdrawal","743","Yes","Savings"
"251","29-03-2020","deposit","39","Yes","Savings"
"251","09-03-2020","purchase","598","No","Current"
"251","27-02-2020","deposit","200","No","Savings"
"251","11-03-2020","deposit","323","No","Current"
"251","17-03-2020","purchase","153","No","Savings"
"251","19-01-2020","withdrawal","413","No","Salary"
"251","25-03-2020","deposit","595","No","Salary"
"251","11-03-2020","withdrawal","238","Yes","NRI"
"251","17-02-2020","purchase","783","No","Savings"
"435","05-01-2020","withdrawal","965","Yes","NRI"
"435","25-01-2020","withdrawal","921","No","Salary"
"435","17-01-2020","deposit","534","No","Current"
"435","03-01-2020","deposit","702","No","Current"
"435","23-03-2020","withdrawal","545","No","Current"
"435","07-01-2020","deposit","20","Yes","Savings"
"435","25-03-2020","deposit","508","Yes","Current"
"435","13-02-2020","deposit","386","Yes","Savings"
"435","26-02-2020","deposit","568","No","Savings"
"435","05-01-2020","deposit","118","No","Savings"
"435","14-02-2020","deposit","337","Yes","Savings"
"435","18-03-2020","purchase","108","Yes","Current"
"435","07-01-2020","purchase","543","No","Savings"
"435","11-03-2020","withdrawal","599","No","Savings"
"435","23-01-2020","purchase","542","No","Current"
"435","17-03-2020","purchase","310","No","Savings"
"435","28-03-2020","deposit","265","Yes","Current"
"435","23-03-2020","deposit","33","Yes","Savings"
"435","09-03-2020","withdrawal","382","Yes","Salary"
"435","06-01-2020","deposit","419","No","Salary"
"435","02-01-2020","purchase","778","No","NRI"
"84","05-03-2020","purchase","359","Yes","Savings"
"498","25-03-2020","deposit","973","No","NRI"
"498","25-03-2020","purchase","700","Yes","Salary"
